time,mmsi,nav_status,sog,cog,rot,true_head,lon,lat,draught,dis,delta_time,phase
1667344315,357420000,0,3.7,2045,0,55,111.264297,18.776501,82,0.015232022,10,maneuvering
1667344325,357420000,0,3.8,2065,0,55,111.264198,18.7763,82,0.02466091,10,maneuvering
1667344375,357420000,0,3.7,2058,0,56,111.263901,18.775499,82,0.09439606,50,maneuvering
1667344385,357420000,0,3.7,2043,0,56,111.263802,18.775299,82,0.024560018,10,maneuvering
1667344395,357420000,0,3.8,2018,0,57,111.263702,18.7752,82,0.015232022,10,maneuvering
1667344416,357420000,0,3.7,2047,0,57,111.263603,18.774799,82,0.045791134,21,maneuvering
1667344436,357420000,0,3.5,2076,0,57,111.263397,18.7745,82,0.039695468,20,maneuvering
1667344476,357420000,0,3.6,2042,0,58,111.2631,18.773899,82,0.07378133,40,maneuvering
1667344485,357420000,0,3.6,2062,0,58,111.263,18.773701,82,0.024404297,9,maneuvering
1667344505,357420000,0,3.8,2030,0,58,111.262901,18.773399,82,0.035161216,20,maneuvering
1667344614,357420000,0,3.6,2078,0,63,111.262001,18.7717,82,0.21134995,109,maneuvering
1667345064,357420000,0,3.3,2010,0,62,111.258698,18.764799,82,0.84247553,450,maneuvering
1667345115,357420000,0,3.4,1978,0,61,111.2584,18.764,82,0.094221994,51,maneuvering
1667345139,357420000,0,3.5,1988,0,60,111.258301,18.7637,82,0.03494911,24,maneuvering
1667345165,357420000,0,3.3,2008,0,60,111.258102,18.763201,82,0.059310365,26,maneuvering
1667345175,357420000,0,3.5,1991,0,60,111.258003,18.7631,82,0.015322578,10,maneuvering
1667345205,357420000,0,3.7,1982,0,60,111.257896,18.7626,82,0.05672743,30,maneuvering
1667345316,357420000,0,3.5,1985,0,60,111.257202,18.760799,82,0.21317601,111,maneuvering
1667345385,357420000,0,3.6,1976,0,60,111.256798,18.759701,82,0.12928958,69,maneuvering
1667345395,357420000,0,3.5,1992,0,60,111.256798,18.7596,82,0.011230496,10,maneuvering
1667345405,357420000,0,3.6,1964,0,60,111.256699,18.759399,82,0.024661092,10,maneuvering
1667345415,357420000,0,3.5,1958,0,60,111.256699,18.759199,82,0.022239,10,maneuvering
1667345428,357420000,0,3.5,1992,0,59,111.256599,18.7591,82,0.015233206,13,maneuvering
1667345436,357420000,0,3.5,1981,0,59,111.256599,18.7589,82,0.022239,8,maneuvering
1667345445,357420000,0,3.6,1974,0,59,111.2565,18.758801,82,0.015159961,9,maneuvering
1667345455,357420000,0,3.5,1990,0,59,111.2565,18.7586,82,0.02235017,10,maneuvering
1667345465,357420000,0,3.6,1975,0,59,111.256401,18.7584,82,0.024560567,10,maneuvering
1667345478,357420000,0,3.6,1965,0,59,111.256302,18.758301,82,0.015160555,13,maneuvering
1667345496,357420000,0,3.4,1982,0,59,111.256203,18.7579,82,0.045791328,18,maneuvering
1667345715,357420000,0,3.4,2030,0,56,111.254997,18.754499,0,0.398923,219,maneuvering
1667346124,357420000,0,3.7,2051,0,57,111.252403,18.7479,82,0.7829605,409,maneuvering
1667346164,357420000,0,3.7,2058,0,57,111.252098,18.7474,82,0.06420635,40,maneuvering
1667346196,357420000,0,3.8,2020,0,58,111.251801,18.746799,82,0.073783465,32,maneuvering
1667346215,357420000,0,3.6,2048,0,58,111.251701,18.7465,82,0.03487489,19,maneuvering
1667346245,357420000,0,3.7,2036,0,60,111.251503,18.746,82,0.05937795,30,maneuvering
1667346255,357420000,0,3.6,2046,0,60,111.251404,18.745899,82,0.015322872,10,maneuvering
1667346456,357420000,0,3.5,2058,0,63,111.249901,18.742701,82,0.3892292,201,maneuvering
1667346566,357420000,0,3.5,2035,0,65,111.2491,18.7411,82,0.196993,110,maneuvering
1667346585,357420000,0,3.4,2046,0,65,111.249001,18.740801,0,0.034843344,19,maneuvering
1667346767,357420000,0,3,2030,0,0,111.246696,18.7367,82,0.5165831,182,maneuvering
1667348245,357420000,2,3.3,2075,0,98,111.237602,18.716801,0,2.4110258,1478,maneuvering
1667348535,357420000,2,3.3,2048,0,99,111.235497,18.712799,0,0.49716547,290,maneuvering
1667348556,357420000,2,3.1,2049,0,99,111.235397,18.712601,0,0.024405958,21,maneuvering
1667348576,357420000,2,3.5,2048,0,99,111.235199,18.712299,0,0.03952858,20,maneuvering
1667348596,357420000,2,3.3,2052,0,98,111.2351,18.712,82,0.034843735,20,maneuvering
1667348655,357420000,2,3.2,2071,0,97,111.234703,18.711201,82,0.09819153,59,maneuvering
1667349095,357420000,2,2.9,2103,0,100,111.2314,18.7052,82,0.7525151,440,anchored
1667349125,357420000,2,3,2111,0,99,111.231201,18.7048,82,0.049168907,30,maneuvering
1667349156,357420000,2,3.3,2090,0,98,111.231003,18.704399,82,0.049224783,31,maneuvering
1667349165,357420000,2,3.2,2086,0,98,111.230904,18.704201,82,0.024360863,9,maneuvering
1667349186,357420000,2,3.5,2087,0,98,111.230698,18.703899,82,0.039980073,21,maneuvering
1667349195,357420000,2,3.5,2092,0,98,111.230598,18.7038,82,0.015235276,9,maneuvering
1667349236,357420000,2,3.3,2079,0,99,111.230301,18.703199,82,0.073786885,41,maneuvering
1667349247,357420000,2,3.3,2090,0,99,111.230202,18.7031,82,0.015162636,11,maneuvering
1667349256,357420000,2,3.3,2082,0,99,111.230202,18.702999,82,0.011230496,9,maneuvering
1667349275,357420000,2,3.4,2081,0,99,111.230003,18.7027,82,0.039302435,19,maneuvering
1667350056,357420000,2,3.5,2066,0,95,111.2239,18.6912,82,1.4312189,781,maneuvering
1667350236,357420000,2,3.4,2080,0,96,111.222397,18.688499,0,0.3395081,180,maneuvering
1667350395,357420000,2,3.4,2083,0,98,111.2211,18.686199,82,0.28995073,159,maneuvering
1667350406,357420000,2,3.4,2075,0,97,111.221001,18.6861,82,0.015163231,11,maneuvering
1667350416,357420000,2,3.8,2058,0,97,111.220901,18.6859,82,0.024607494,10,maneuvering
1667350616,357420000,2,3.5,2077,0,97,111.219299,18.683001,82,0.363851,200,maneuvering
1667350666,357420000,2,3.4,2103,0,97,111.218903,18.682301,82,0.088309124,50,maneuvering
1667350675,357420000,2,3.6,2097,0,97,111.218803,18.682199,82,0.015478831,9,maneuvering
1667350705,357420000,2,3.3,2098,0,97,111.218498,18.681801,82,0.05468771,30,maneuvering
1667350714,357420000,2,3.6,2083,0,96,111.218498,18.681601,82,0.022239203,9,maneuvering
1667350726,357420000,2,3.9,2077,0,96,111.218399,18.6814,0,0.024663467,12,maneuvering
1667351056,357420000,2,3.1,2136,0,99,111.215401,18.6768,82,0.6011331,330,maneuvering
1667351066,357420000,2,3.4,2109,0,99,111.215401,18.6766,0,0.022239,10,maneuvering
1667351076,357420000,2,3.7,2090,0,99,111.215302,18.6765,82,0.015244443,10,maneuvering
1667351086,357420000,2,3.6,2105,0,99,111.215202,18.676399,82,0.015397684,10,maneuvering
1667351095,357420000,2,3.4,2095,0,100,111.215103,18.676201,0,0.024361605,9,maneuvering
1667351115,357420000,2,3.5,2107,0,100,111.214897,18.676001,0,0.031072011,20,maneuvering
1667351136,357420000,2,3.2,2107,0,100,111.214699,18.675699,0,0.039531086,21,maneuvering
1667351246,357420000,2,3.3,2108,0,102,111.213799,18.674101,82,0.2013998,110,maneuvering
1667351267,357420000,2,3,2110,0,0,111.213303,18.6733,82,0.10326161,21,maneuvering
1667351417,357420000,2,3.5,2070,0,102,111.212402,18.671801,0,0.19181027,150,maneuvering
1667351764,357420000,2,3.6,2089,0,99,111.209602,18.6668,82,0.62947226,347,maneuvering
1667351855,357420000,2,3.7,2091,0,100,111.208801,18.665501,82,0.16728403,91,maneuvering
1667352295,357420000,2,3.5,2077,0,100,111.2052,18.6595,0,0.76757914,440,maneuvering
1667352605,357420000,2,3.4,2057,0,93,111.202797,18.6551,0,0.550875,310,maneuvering
1667352735,357420000,2,3.2,2099,0,89,111.201797,18.6532,82,0.23608173,130,maneuvering
1667353063,357420000,2,3,2110,0,0,111.198303,18.6483,82,0.6575518,328,maneuvering
1667353105,357420000,2,3.5,2096,0,94,111.198799,18.648001,0,0.061936937,42,maneuvering
1667353253,357420000,2,3,2040,0,0,111.196701,18.645,82,0.4002656,148,maneuvering
1667353963,357420000,2,3,2020,0,0,111.191704,18.635,82,1.2302969,710,maneuvering
1667356303,357420000,2,3,2060,0,0,111.173302,18.6017,82,4.1798186,2340,maneuvering
1667357405,357420000,2,3.1,2066,0,93,111.165802,18.5882,0,1.696518,1102,maneuvering
1667357724,357420000,2,3.4,2045,0,87,111.163597,18.5839,82,0.5316249,319,maneuvering
1667357746,357420000,2,3,2074,0,87,111.163498,18.583599,82,0.03505828,22,maneuvering
1667358185,357420000,2,3.3,2047,0,87,111.160202,18.577801,0,0.7323473,439,maneuvering
1667358287,357420000,2,3,2090,0,0,111.158302,18.575001,82,0.37019143,102,maneuvering
1667361708,357420000,2,2,2120,0,0,111.135002,18.5317,82,5.405155,3421,anchored
1667363507,357420000,2,2,2100,0,0,111.123299,18.5117,82,2.543279,1799,anchored
1667363680,357420000,2,3,2099,0,62,111.122498,18.5096,0,0.2483144,173,maneuvering
1667367463,357420000,2,3,2230,0,0,111.084999,18.463301,82,6.491727,3783,maneuvering
1667368546,357420000,2,3,2260,0,0,111.073303,18.4517,82,1.7849053,1083,maneuvering
1667369263,357420000,2,2,650,0,0,111.07,18.445,82,0.8224469,717,anchored
1667371607,357420000,2,11,580,0,0,111.1717,18.506701,82,12.732278,2344,maneuvering
1667373769,357420000,2,11,560,0,0,111.2733,18.571699,82,12.921483,2162,maneuvering
1667378627,357420000,2,11,580,0,0,111.508301,18.7183,82,29.643982,4858,maneuvering
1667379345,357420000,2,12,570,0,0,111.544998,18.74,82,4.555896,718,sea
1667380425,357420000,2,12,560,0,0,111.598297,18.7733,82,6.7233477,1080,sea
1667380788,357420000,2,12,570,0,0,111.616699,18.785,82,2.333585,363,sea
1667382042,357420000,2,11,560,0,0,111.676697,18.823299,82,7.6171093,1254,maneuvering
1667383303,357420000,2,11,550,0,0,111.738297,18.8617,82,7.7624884,1261,maneuvering
1667383664,357420000,2,12,570,0,0,111.756699,18.873301,82,2.3266187,361,sea
1667388702,357420000,2,12,560,0,0,112.003304,19.028299,82,31.139465,5038,sea
1667389783,357420000,2,10,580,0,0,112.055,19.0583,82,6.376065,1081,maneuvering
1667391585,357420000,2,12,550,0,0,112.143303,19.115,82,11.21833,1802,sea
1667391944,357420000,2,12,560,0,0,112.161697,19.126699,82,2.329537,359,sea
1667394461,357420000,2,12,530,0,0,112.285004,19.206699,0,15.711844,2517,sea
1667394642,357420000,2,12,540,0,0,112.294998,19.2117,82,1.1876423,181,sea
1667395003,357420000,2,12,540,0,0,112.311699,19.223301,82,2.1769447,361,sea
1667395544,357420000,2,12,550,0,0,112.338303,19.241699,82,3.4621875,541,sea
1667395722,357420000,2,11,550,0,0,112.348297,19.2467,82,1.1874448,178,maneuvering
1667396264,357420000,2,13,580,0,0,112.375,19.264999,82,3.463778,542,sea
1667397164,357420000,2,12,560,0,0,112.423302,19.295,82,6.0688286,900,sea
1667397705,357420000,2,12,570,0,0,112.451698,19.313299,82,3.6083868,541,sea
1667398060,357420000,2,12,560,0,0,112.471703,19.325001,0,2.4697697,355,sea
1667398607,357420000,2,12,550,0,0,112.498299,19.3417,82,3.3518908,547,sea
1667398783,357420000,2,12,570,0,0,112.508301,19.348301,82,1.2806063,176,sea
1667399323,357420000,2,13,560,0,0,112.536697,19.366699,82,3.6138034,540,sea
1667399503,357420000,2,12,560,0,0,112.544998,19.3717,82,1.0331999,180,sea
1667400222,357420000,2,12,560,0,0,112.583298,19.3967,82,4.885372,719,sea
1667401299,357420000,2,13,570,0,0,112.639999,19.4317,0,7.1067343,1077,sea
1667402923,357420000,2,12,550,0,0,112.7267,19.483299,82,10.749412,1624,sea
1667403825,357420000,2,13,550,0,0,112.771698,19.514999,82,5.888202,902,sea
1667404003,357420000,2,13,550,0,0,112.7817,19.5217,82,1.2860992,178,sea
1667404902,357420000,2,12,550,0,0,112.826698,19.551701,82,5.7761955,899,sea
1667406523,357420000,2,12,540,0,0,112.908302,19.6033,82,10.2961855,1621,sea
1667407789,357420000,2,12,630,0,0,112.973297,19.641701,82,8.035776,1266,sea
1667408324,357420000,2,12,640,0,0,113.001701,19.6567,82,3.4101403,535,sea
1667410842,357420000,2,12,570,0,0,113.136703,19.7283,82,16.221739,2518,sea
1667411203,357420000,2,13,560,0,0,113.154999,19.74,82,2.3150704,361,sea
1667411744,357420000,2,12,570,0,0,113.183296,19.758301,82,3.593202,541,sea
1667412286,357420000,2,13,570,0,0,113.2117,19.775,82,3.5046177,542,sea
1667416063,357420000,2,13,560,0,0,113.415001,19.8983,82,25.301395,3777,sea
1667416247,357420000,2,13,560,0,0,113.425003,19.905001,0,1.2840548,184,sea
1667416968,357420000,2,13,570,0,0,113.463303,19.928301,82,4.769158,721,sea
1667417504,357420000,2,13,590,0,0,113.493301,19.945,82,3.6442611,536,sea
1667417863,357420000,2,13,580,0,0,113.513298,19.9583,82,2.5604072,359,sea
1667418762,357420000,2,13,550,0,0,113.565002,19.99,0,6.4514675,899,sea
1667420022,357420000,2,13,540,0,0,113.633301,20.036699,82,8.8252535,1260,sea
1667421115,357420000,2,14.5,545,0,53,113.696404,20.0802,0,8.175598,1093,sea
1667421647,357420000,2,14,550,0,0,113.724998,20.098301,0,3.60107,532,sea
1667421826,357420000,2,13,540,0,0,113.735001,20.106701,82,1.4012331,179,sea
1667422006,357420000,2,14,540,0,0,113.745003,20.1133,82,1.2763742,180,sea
1667422035,357420000,2,13.9,548,0,53,113.748199,20.1147,82,0.36822945,29,sea
1667423983,357420000,2,13,560,0,0,113.856697,20.184999,82,13.761642,1948,sea
1667424163,357420000,2,14,560,0,0,113.866699,20.1917,0,1.2825018,180,sea
1667424883,357420000,2,13,570,0,0,113.908302,20.2167,82,5.155134,720,sea
1667425063,357420000,2,13,560,0,0,113.918297,20.223301,82,1.2753026,180,sea
1667426861,357420000,2,14,520,0,0,114.025002,20.286699,82,13.175838,1798,sea
1667427763,357420000,2,13,100,0,0,114.051697,20.3367,82,6.2178326,902,sea
1667431065,357420000,2,13.9,107,0,9,114.088722,20.548407,82,23.854753,3302,sea
1667431965,357420000,2,13.6,110,0,10,114.099098,20.605499,0,6.4395814,900,sea
1667432261,357420000,2,13,100,0,0,114.1017,20.623301,82,1.9979311,296,sea
1667432448,357420000,2,13,90,0,0,114.103302,20.633301,82,1.1243781,187,sea
1667432867,357420000,2,13.7,121,0,11,114.109596,20.6605,82,3.0944884,419,sea
1667433777,357420000,2,13.2,107,0,9,114.120499,20.7164,82,6.3184285,910,sea
1667434686,357420000,2,13,116,0,10,114.131401,20.772301,0,6.3184443,909,sea
1667435586,357420000,2,13.9,109,0,9,114.142601,20.828272,82,6.331649,900,sea
1667436496,357420000,2,14,108,0,9,114.1539,20.886101,0,6.5365987,910,sea
1667436768,357420000,2,13,100,0,0,114.1567,20.901699,82,1.758641,272,sea
1667437407,357420000,2,14,105,0,10,114.164803,20.944,82,4.7783585,639,sea
1667438316,357420000,2,14.5,92,0,9,114.1763,21.0035,0,6.722927,909,sea
1667439217,357420000,2,14.7,107,0,9,114.18792,21.064245,82,6.8613577,901,sea
1667440126,357420000,2,14.5,104,0,10,114.199402,21.124701,0,6.8271255,909,sea
1667440544,357420000,2,14,110,0,0,114.2033,21.151699,82,3.0291412,418,sea
1667441035,357420000,2,14.6,103,0,10,114.211449,21.185968,82,3.903104,491,sea
1667442164,357420000,2,14,90,0,0,114.224998,21.2617,82,8.537324,1129,sea
1667442916,357420000,2,15.2,25,0,2,114.231903,21.314699,82,5.9364886,752,sea
1667442950,357420000,2,15,11,0,2,114.231903,21.316799,82,0.23350948,34,sea
1667442958,357420000,2,15.2,15,0,4,114.232002,21.3176,82,0.08965563,8,sea
1667442968,357420000,2,15,28,0,4,114.232002,21.3183,82,0.07783651,10,sea
1667442977,357420000,2,15,37,0,3,114.232002,21.318899,82,0.0666058,9,sea
1667442991,357420000,2,15.2,43,0,3,114.232101,21.3197,82,0.089655675,14,sea
1667442997,357420000,2,15.2,29,0,3,114.232101,21.320299,82,0.0666058,6,sea
1667443007,357420000,2,15,35,0,3,114.232201,21.320999,82,0.078522734,10,sea
1667443037,357420000,2,15.1,32,0,2,114.2323,21.323099,82,0.23373455,30,sea
1667443046,357420000,2,15.1,30,0,3,114.2323,21.323799,82,0.077836454,9,sea
1667443079,357420000,2,15.3,30,0,2,114.232399,21.326099,82,0.255954,33,sea
1667443088,357420000,2,15.3,24,0,2,114.232498,21.3267,82,0.06761044,9,sea
1667443107,357420000,2,15.3,13,0,2,114.232498,21.3281,82,0.155673,19,sea
1667443127,357420000,2,15.2,31,0,3,114.232597,21.3295,82,0.15601037,20,sea
1667443138,357420000,2,15.1,29,0,3,114.232597,21.330299,82,0.08884478,11,sea
1667443537,357420000,2,15.1,49,0,5,114.2342,21.358299,82,3.1178832,399,sea
1667443569,357420000,2,15.1,39,0,5,114.234398,21.3606,82,0.25667995,32,sea
1667443600,357420000,2,15,50,0,0,114.233299,21.3617,0,0.16707231,31,sea
1667443628,357420000,2,15.2,44,0,6,114.234802,21.364799,82,0.3781127,28,sea
1667443637,357420000,2,15.2,55,0,6,114.234802,21.3654,82,0.066828154,9,sea
1667443657,357420000,2,15.3,55,0,6,114.235001,21.3668,82,0.15703097,20,sea
1667443678,357420000,2,15.4,55,0,6,114.2351,21.368299,82,0.16699626,21,sea
1667443716,357420000,2,15.4,42,0,6,114.235397,21.371,82,0.3019082,38,sea
1667443757,357420000,2,15,48,0,7,114.235603,21.3738,82,0.31207585,41,sea
1667443777,357420000,2,15.1,53,0,8,114.235703,21.3752,82,0.156017,20,sea
1667443797,357420000,2,15,61,0,7,114.235901,21.376699,82,0.16793749,20,sea
1667443837,357420000,2,15.1,78,0,8,114.236298,21.3794,82,0.30313778,40,sea
1667443846,357420000,2,15,85,0,8,114.236397,21.3801,82,0.078508556,9,sea
1667443858,357420000,2,15,69,0,7,114.236504,21.3808,82,0.07862098,12,sea
1667443877,357420000,2,15.1,69,0,8,114.236702,21.3822,82,0.15701714,19,sea
1667443888,357420000,2,15.1,66,0,8,114.236801,21.3829,82,0.078508556,11,sea
1667444187,357420000,2,15.1,97,0,11,114.240097,21.4039,0,2.3598976,299,sea
1667445364,357420000,2,15.2,139,0,14,114.257919,21.485695,82,9.280347,1177,sea
1667446109,357420000,2,15.3,123,0,14,114.270897,21.537001,82,5.8608174,745,sea
1667446117,357420000,2,15.3,126,0,14,114.271004,21.5376,82,0.067518935,8,sea
1667446127,357420000,2,15.4,120,0,15,114.271202,21.5383,82,0.08048548,10,sea
1667446158,357420000,2,15.3,130,0,14,114.271698,21.5404,82,0.2390784,31,sea
1667446168,357420000,2,15.4,121,0,15,114.271896,21.5411,82,0.08048542,10,sea
1667446177,357420000,2,15.5,127,0,15,114.272003,21.5418,82,0.078619316,9,sea
1667446185,357420000,2,15.3,125,0,14,114.272202,21.5425,0,0.080511734,8,sea
1667446193,357420000,2,15.3,125,0,14,114.272202,21.5425,82,0,8,sea
1667446207,357420000,2,15.3,127,0,14,114.272499,21.5439,82,0.15867473,14,sea
1667446219,357420000,2,15.3,117,0,15,114.272697,21.5446,82,0.080485255,12,sea
1667446228,357420000,2,15.3,124,0,15,114.272903,21.5453,82,0.08069974,9,sea
1667446248,357420000,2,15.3,131,0,14,114.273201,21.5466,82,0.14780265,20,sea
1667446257,357420000,2,15.3,120,0,14,114.2733,21.5473,82,0.07850712,9,sea
1667446269,357420000,2,15.3,110,0,14,114.273499,21.548,82,0.08051162,12,sea
1667446280,357420000,2,15.3,118,0,15,114.273697,21.5488,82,0.091282606,11,sea
1667446294,357420000,2,15.3,138,0,14,114.274002,21.5501,0,0.1479552,14,sea
1667446308,357420000,2,15.3,128,0,15,114.274101,21.5508,82,0.078507066,14,sea
1667446317,357420000,2,15.3,124,0,14,114.2743,21.5515,82,0.08051145,9,sea
1667446373,357420000,2,15.5,127,0,14,114.275299,21.5557,82,0.47831056,56,sea
1667446763,357420000,2,15.3,121,0,14,114.2817,21.582899,0,3.095979,390,sea
1667447273,357420000,2,15.2,124,0,15,114.289825,21.618635,0,4.061481,510,sea
1667447654,357420000,2,15.2,121,0,15,114.2957,21.645157,82,3.0109863,381,sea
1667447715,357420000,2,15.4,119,0,14,114.2966,21.649401,0,0.48099145,61,sea
1667447766,357420000,2,15.5,113,0,15,114.297401,21.652901,0,0.39788952,51,sea
1667448308,357420000,2,15.5,112,0,14,114.305397,21.691,82,4.316243,542,sea
1667448406,357420000,2,15.3,113,0,15,114.306801,21.697901,82,0.7809472,98,sea
1667448418,357420000,2,15.2,106,0,15,114.306999,21.6987,82,0.091169484,12,sea
1667448428,357420000,2,15.2,104,0,15,114.307098,21.6994,82,0.07850569,10,sea
1667448438,357420000,2,15.2,103,0,15,114.307297,21.7001,82,0.08050608,10,sea
1667448448,357420000,2,15.2,108,0,15,114.307404,21.7008,82,0.078617655,10,sea
1667448467,357420000,2,15.3,114,0,15,114.307701,21.702101,82,0.14788303,19,sea
1667448478,357420000,2,15.2,120,0,15,114.307899,21.7029,82,0.09116928,11,sea
1667448498,357420000,2,15.2,114,0,15,114.308197,21.704201,82,0.14790441,20,sea
1667448508,357420000,2,15.3,119,0,15,114.308296,21.704901,82,0.07850563,10,sea
1667448518,357420000,2,15.3,118,0,15,114.308403,21.705601,82,0.07861754,10,sea
1667448537,357420000,2,15.4,115,0,15,114.3088,21.707001,82,0.16098526,19,sea
1667448575,357420000,2,15.4,105,0,15,114.309303,21.709801,82,0.3156527,38,sea
1667448585,357420000,2,15.4,115,0,15,114.309502,21.710501,82,0.080505684,10,sea
1667448606,357420000,2,15.3,109,0,15,114.309799,21.712,82,0.16948171,21,sea
1667448635,357420000,2,15.2,110,0,15,114.310204,21.714001,82,0.22640069,29,sea
1667448645,357420000,2,15.4,107,0,15,114.310402,21.714701,82,0.080479205,10,sea
1667448666,357420000,2,15.3,118,0,15,114.310699,21.7162,82,0.16948158,21,sea
1667448767,357420000,2,15.3,103,0,15,114.312202,21.723101,82,0.7829063,101,sea
1667448834,357420000,2,15.2,110,0,14,114.313202,21.7279,0,0.5435307,67,sea
1667448881,357420000,2,15.1,108,0,15,114.313904,21.731501,82,0.40692592,47,sea
1667449036,357420000,2,15.1,116,0,14,114.3162,21.7418,82,1.1694944,155,sea
1667449097,357420000,2,15.2,129,0,15,114.317101,21.746,82,0.47620013,61,sea
1667449236,357420000,2,15.1,112,0,15,114.319099,21.7556,82,1.0872335,139,sea
1667449246,357420000,2,15.1,122,0,15,114.319298,21.7563,82,0.08050395,10,sea
1667449257,357420000,2,15.1,124,0,15,114.319504,21.757,82,0.08069148,11,sea
1667449576,357420000,2,15.1,113,0,14,114.324097,21.7791,82,2.502763,319,sea
1667449585,357420000,2,15,112,0,14,114.324203,21.779699,82,0.06749911,9,sea
1667449606,357420000,2,15.1,107,0,15,114.324501,21.781099,82,0.15868495,21,sea
1667449636,357420000,2,15.1,115,0,15,114.324997,21.783199,82,0.23905994,30,sea
1667449735,357420000,2,15.2,99,0,12,114.3265,21.790199,0,0.7936848,99,sea
1667449795,357420000,2,15.2,92,0,12,114.327202,21.7943,0,0.46173492,60,sea
1667449994,357420000,2,15.4,75,0,11,114.3293,21.8085,0,1.5937563,199,sea
1667450002,357420000,2,15.5,68,0,11,114.329399,21.809099,0,0.06738538,8,sea
1667450015,357420000,2,15.4,77,0,11,114.329498,21.8099,82,0.08965166,13,sea
1667450056,357420000,2,15.4,78,0,12,114.329903,21.812799,82,0.32505444,41,sea
1667450065,357420000,2,15.4,79,0,12,114.330002,21.8134,82,0.06760511,9,sea
1667450075,357420000,2,15.3,93,0,12,114.330101,21.8141,82,0.07850459,10,sea
1667450096,357420000,2,15.5,78,0,12,114.330299,21.815599,82,0.16792989,21,sea
1667450106,357420000,2,15.3,84,0,12,114.330498,21.816299,82,0.080501765,10,sea
1667450116,357420000,2,15.4,88,0,12,114.330597,21.816999,82,0.07850448,10,sea
1667450125,357420000,2,15.3,82,0,11,114.330704,21.817699,82,0.078616336,9,sea
1667450136,357420000,2,15.3,76,0,12,114.330803,21.818399,82,0.07850459,11,sea
1667450146,357420000,2,15.4,72,0,13,114.330902,21.819201,82,0.08976207,10,sea
1667450166,357420000,2,15.3,91,0,16,114.3311,21.820601,82,0.15700905,20,sea
1667450176,357420000,2,15.3,112,0,16,114.331299,21.821301,82,0.0805016,10,sea
1667450196,357420000,2,15.3,126,0,17,114.331596,21.822599,82,0.14755136,20,sea
1667450245,357420000,2,15.2,130,0,16,114.332397,21.826,82,0.38710758,49,sea
1667450286,357420000,2,15.3,122,0,17,114.333099,21.828899,82,0.33039844,41,sea
1667450296,357420000,2,15.2,129,0,17,114.333298,21.829599,82,0.08050132,10,sea
1667450305,357420000,2,15.1,123,0,17,114.333504,21.8302,82,0.07012948,9,sea
1667450337,357420000,2,15,161,0,21,114.334,21.832399,82,0.24982016,32,sea
1667450356,357420000,2,14.9,170,0,21,114.334396,21.833599,82,0.1395542,19,sea
1667450365,357420000,2,15,166,0,22,114.334602,21.8342,82,0.07012935,9,sea
1667450375,357420000,2,15,178,0,22,114.3349,21.8349,82,0.08369374,10,sea
1667450397,357420000,2,15,192,0,22,114.335403,21.8363,82,0.1641024,22,sea
1667450416,357420000,2,15.1,184,0,21,114.3358,21.837601,82,0.15035617,19,sea
1667450447,357420000,2,15,179,0,22,114.336601,21.839701,82,0.24771333,31,sea
1667450457,357420000,2,15.1,194,0,22,114.3368,21.8403,82,0.06970092,10,sea
1667450466,357420000,2,15.1,193,0,22,114.337097,21.8409,82,0.07342248,9,sea
1667450476,357420000,2,15.1,186,0,21,114.337303,21.8416,82,0.08068824,10,sea
1667450507,357420000,2,15.1,171,0,21,114.337997,21.8437,82,0.24424872,31,sea
1667450526,357420000,2,15,184,0,21,114.338501,21.8449,82,0.14321502,19,sea
1667450536,357420000,2,15,173,0,22,114.338699,21.8456,82,0.080474444,10,sea
1667450545,357420000,2,15,179,0,22,114.338898,21.846201,82,0.06991317,9,sea
1667450575,357420000,2,15,192,0,22,114.3396,21.8482,82,0.23378891,30,sea
1667450586,357420000,2,14.8,184,0,21,114.339897,21.8489,82,0.083654694,11,sea
1667450596,357420000,2,14.9,182,0,22,114.340103,21.8496,82,0.0806879,10,sea
1667450605,357420000,2,14.9,186,0,22,114.340401,21.850201,82,0.07356577,9,sea
1667450616,357420000,2,14.9,192,0,22,114.340599,21.850901,82,0.08047428,11,sea
1667450627,357420000,2,14.9,187,0,22,114.340897,21.8515,82,0.07336372,11,sea
1667450644,357420000,2,15,185,0,22,114.341301,21.8529,0,0.16116004,17,sea
1667450656,357420000,2,14.9,189,0,21,114.341599,21.8535,82,0.07346451,12,sea
1667450665,357420000,2,15,185,0,21,114.341797,21.854099,82,0.06966987,9,sea
1667450676,357420000,2,15,182,0,22,114.342003,21.854799,82,0.08068768,11,sea
1667450704,357420000,2,15,188,0,24,114.342697,21.8568,0,0.2337447,28,sea
1667450747,357420000,2,14.9,222,0,24,114.343903,21.8594,82,0.31475905,43,sea
1667450766,357420000,2,15,216,0,24,114.344398,21.860701,82,0.15341915,19,sea
1667450776,357420000,2,15,214,0,24,114.344704,21.861401,82,0.08399843,10,sea
1667450796,357420000,2,15.1,205,0,25,114.3452,21.8627,82,0.15324363,20,sea
1667450807,357420000,2,15,210,0,24,114.345497,21.8633,82,0.07342046,11,sea
1667450836,357420000,2,14.9,194,0,21,114.346298,21.865299,82,0.23715103,29,sea
1667450845,357420000,2,14.8,198,0,21,114.346497,21.8659,82,0.06991234,9,sea
1667450856,357420000,2,14.9,184,0,20,114.346802,21.866699,82,0.094255276,11,sea
